player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,defensive_tfl,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kicking_pat_pct,kr_avg,kr_tds,kr_yards,pass_attempts,pass_completions,pass_long,pass_yards_per_attempt,passing_2pt,passing_rate,passing_sacks,passing_td_pass,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_2pt,receiving_fum,receiving_tds,receiving_yards,receptions,returning_intr_td,rush_avg,rush_long,rushing_2pt,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,tackles
josh-jones,Josh Jones,OT/QB,,667.0,,,,,,,,,,,,0.0,,,,,,,,,3.0,2.0,13.0,10.0,0.0,125.0,0.0,2.0,20.0,0.0,,,,,,,,,,,,,,,,,
julio-romo,Julio Romo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,2.0,0.0,0.0,5.0,,
kris-lewis,Kris Lewis,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,33.0,0.0,0.0,1.0,33.0,1.0,,,,,,,,,,
kyle-kaplan,Kyle Kaplan,K,,,,,,,,0.0,0.0,0.0,0.0,,,,,4.0,7.0,8.0,875.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
malik-honeycutt,Malik Honeycutt,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,16.0,0.0,0.0,0.0,25.0,3.0,,2.0,0.0,0.0,1.0,0.0,0.0,2.0,,
omari-alexander,Omari Alexander,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0
payton-muljo,Payton Muljo,DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,0.0,0.0,1.0,13.0,1.0,,,,,,,,,,
philip-cutler,Philip Cutler,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0
robert-mccoy-jr,Robert Mccoy Jr,QB,,438.0,,,,,,,,,,,,0.0,,,,,,,,,16.0,7.0,21.0,12.0,0.0,82.0,0.0,1.0,87.0,0.0,,,,,,,,,8.0,10.0,0.0,2.0,0.0,0.0,16.0,,
roderick-perry-ii,Roderick Perry II,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0
rodney-green-jr,Rodney Green Jr.,WR,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
terrell-brown,Terrell Brown,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,21.0,0.0,0.0,1.0,107.0,10.0,,,,,,,,,,
trae-meadows,Trae Meadows,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0
tyler-kulka,Tyler Kulka,QB,,714.0,,,,,,,,,,,,0.0,,,,,,,,,21.0,15.0,35.0,14.0,0.0,142.0,0.0,7.0,205.0,0.0,,,,,,,,,-4.0,0.0,0.0,1.0,0.0,0.0,-4.0,,
