player_id,player_name,positions,assist_tackles,completions,fg_0_19,fg_20_29,fg_30_39,fg_40_49,fg_50plus,fg_att_game,fumble_rec_yards,fumbles_forced,fumbles_lost_game,fumbles_opp_rec,fumbles_own_rec,int_avg,int_long,int_tds,int_yards,interceptions_lost,interceptions_made,pass_attempts,passing_tds,passing_yards,pr_fc,punt_avg,punt_long,punt_tb,punt_yards,punts,punts_blocked,punts_in20,receiving_tds,receiving_yards,receptions,rush_attempts,rushing_tds,rushing_yards,solo_tackles,targets,xp_att_game
kurtis-drummond,Kurtis Drummond,DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,5.0,,
logan-woodside,Logan Woodside,QB,,17.0,,,,,,,,,,,,,,,,0.0,,23.0,2.0,164.0,,,,,,,,,,,,3.0,0.0,5.0,,,
malachi-jones,Malachi Jones,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,35.0,3.0,,,,,4.0,
matthew-godin,Matthew Godin,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
mekale-mckay,Mekale McKay,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,37.0,3.0,,,,,6.0,
montay-crockett,Montay Crockett,WR,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,19.0,2.0,,,,,4.0,
nick-rose,Nick Rose,K/G,,,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
nick-temple,Nick Temple,DB/LB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,5.0,,
orion-stewart,Orion Stewart,DB/SAF,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
peter-pujals,Peter Pujals,,,4.0,,,,,,,,,,,,,,,,0.0,,6.0,0.0,17.0,,,,,,,,,,,,,,,,,
seantavius-jones,Seantavius Jones,WR,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,38.0,6.0,,,,1.0,9.0,
shaan-washington,Shaan Washington,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
tj-barnes,T.J. Barnes,DL/DT/DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
tarean-folston,Tarean Folston,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,5.0,4.0,0.0,13.0,,5.0,
tony-adams,Tony Adams,S/DB,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
tracy-sprinkle,Tracy Sprinkle,DL/DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
trey-williams,Trey Williams,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0,6.0,0.0,32.0,,2.0,
tyson-graham-jr,Tyson Graham Jr.,OLB/DB/LB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
winston-craig,Winston Craig,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
zack-sanchez,Zack Sanchez,DB,0.0,,,,,,,,,,,,,6.0,6.0,0.0,6.0,,1.0,,,,,,,,,,,,,,,,,,0.0,,
