player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,defensive_tfl,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kicking_pat_pct,kr_avg,kr_tds,kr_yards,pass_attempts,pass_completions,pass_long,pass_yards_per_attempt,passing_2pt,passing_rate,passing_sacks,passing_td_pass,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_2pt,receiving_fum,receiving_tds,receiving_yards,receptions,returning_intr_td,rush_avg,rush_long,rushing_2pt,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,tackles
jordan-baker,Jordan Baker,,2.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
jordan-gandy,Jordan Gandy,WR,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
jordan-washington,Jordan Washington,,4.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0
joshua-cooper,Joshua Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,0.0,0.0,0.0,10.0,1.0,,,,,,,,,,
jovohn-tucker,Jovohn Tucker,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,33.0,0.0,0.0,1.0,94.0,6.0,,,,,,,,,,
kyle-kaplan,Kyle Kaplan,K,,,,,,,,0.0,0.0,0.0,0.0,,,,,1.0,7.0,9.0,778.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kyrin-beachem,Kyrin Beachem,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0
malik-honeycutt,Malik Honeycutt,WR,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,1.0,,,,,42.0,0.0,42.0,,,,,,,,,,,17.0,26.0,0.0,1.0,1.0,117.0,7.0,0.0,,,,,,,,0.0,2.0
omari-alexander,Omari Alexander,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0
payton-muljo,Payton Muljo,DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,19.0,0.0,0.0,0.0,19.0,1.0,,,,,,,,,,
robert-robinson,Robert Robinson,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,12.0,12.0,0.0,0.0,0.0,12.0,1.0,,,,,,,,,0.0,1.0
roderick-perry-ii,Roderick Perry II,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
rudy-johnson,Rudy Johnson,QB,,667.0,,,,,,,,,,,,1.0,,,,,,,,,33.0,22.0,39.0,14.0,0.0,124.0,0.0,7.0,312.0,0.0,,,,,,,,,1.0,0.0,0.0,6.0,0.0,0.0,7.0,,
shijuan-rogers,Shijuan Rogers,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0
simeon-burns,Simeon Burns,DB,3.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,2.0,,,,,4.0,0.0,8.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,7.0
steven-peterson,Steven Peterson,WR,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,11.0,17.0,0.0,0.0,1.0,54.0,5.0,,,,,,,,,0.0,1.0
tajae-brooks,Tajae Brooks,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,31.0,0.0,0.0,3.0,86.0,5.0,,,,,,,,,,
tyler-kennedy,Tyler Kennedy,WR,,,,,,,,,,,,,,,5.0,,,,,21.0,0.0,109.0,,,,,,,,,,,14.0,39.0,0.0,0.0,2.0,98.0,7.0,0.0,,,,,,,,,
tyler-kulka,Tyler Kulka,QB,,733.0,,,,,,,,,,,,1.0,,,,,,,,,30.0,22.0,38.0,14.0,0.0,132.0,0.0,6.0,313.0,0.0,,,,,,,,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,,
vincent-strange-jr,Vincent Strange Jr.,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,0.0,0.0,1.0,10.0,1.0,,,,,,,,,,
