player_id,player_name,positions,def_int,def_lg,def_sack,def_solo,def_tot,def_yds,def_ydsl,pass_att,pass_cmp,pass_int,pass_lg,pass_loss,pass_sack,pass_td,pass_yds,recv_lg,recv_rec,recv_tar,recv_td,recv_yac,recv_yds,ret_lg,ret_num,ret_ret,ret_ryds,ret_yds,rush_att,rush_lg,rush_td,rush_yds,score_conv,score_p,score_pts,score_r,score_tot,stat_fga,stat_fgm,stat_lg,stat_pts,stat_xpa,stat_xpm
david-ménard,David Ménard,DB,,,1.0,3.0,3.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
david-ungerer,David Ungerer,WR,,,,,,,,,,,,,,,,,,,,,,25.0,2.0,,,45.0,,,,,,,,,,,,,,,
david-watford,David Watford,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,4.0,,,,,,,,,,,
des-lawrence,Des Lawrence,DB,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dylan-wynn,Dylan Wynn,DT/DB,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eugene-lewis,Eugene LEWIS,WR,,,,1.0,1.0,,,,,,,,,,,,6.0,9.0,1.0,12.0,82.0,,,,,,,,,,,1.0,6.0,,1.0,,,,,,
frankie-williams,Frankie Williams,DB,,,,4.0,4.0,,,,,,,,,,,,,,,,,35.0,2.0,,,63.0,,,,,,,,,,,,,,,
greg-reid,Greg Reid,DB,,,,7.0,7.0,,,,,,,,,,,,,,,,,22.0,1.0,,,22.0,,,,,,,,,,,,,,,
jagared-davis,Ja'Gared Davis,DB,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jaelon-acklin,Jaelon Acklin,WR,,,,,,,,,,,,,,,,12.0,4.0,6.0,,2.0,22.0,,,,,,,,,,,,,,,,,,,,
jake-wieneke,Jake Wieneke,WR,,,,,,,,,,,,,,,,30.0,4.0,7.0,1.0,2.0,71.0,,,,,,,,,,,1.0,6.0,,1.0,,,,,,
jamal-davis,Jamal Davis,DB,,,1.0,2.0,2.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jeremiah-masoli,Jeremiah MASOLI,QB,,,,,,,,33.0,23.0,,56.0,34.0,4.0,,223.0,,,,,,,,,,,,3.0,7.0,,17.0,,,,,,,,,,,
jeshrun-antwi,Jeshrun ANTWI,RB,,,,,,,,,,,,,,,,7.0,1.0,1.0,,7.0,7.0,,,,,,,,,,,,,,,,,,,,
joe-zema,Joe Zema,DB,,,,,,,,,,,,,,,,,,,,,,62.0,7.0,7.0,47.0,320.0,,,,,,,,,,,,,,,
joel-whitford,Joel Whitford,P/K,,,,,,,,,,,,,,,,,,,,,,65.0,9.0,6.0,40.0,406.0,,,,,,,,,,,,,,,
jordan-murray,Jordan Murray,OL,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jovan-santos-knox,Jovan Santos-Knox,LB,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
julian-howsare,Julian Howsare,DE/DL/DB,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jumal-rolle,Jumal Rolle,DB,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kaion-julien-grant,Kaion JULIEN-GRANT,WR,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
kameron-kelly,Kameron Kelly,SS/DB/S,,,1.0,2.0,2.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
matthew-shiltz,Matthew Shiltz,QB,,,,,,,,7.0,4.0,,68.0,6.0,1.0,,108.0,,,,,,,,,,,,4.0,9.0,,21.0,,,,,,,,,,,
michael-wakefield,Michael Wakefield,DL/DB,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mike-daly,Mike Daly,DB,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monshadrik-hunter,Monshadrik Hunter,DB,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
najee-murray,Najee Murray,CB/DB/LB,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patrick-levels,Patrick Levels,LB/DB,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quan-bray,Quan Bray,WR/RB,,,,,,,,,,,,,,,,68.0,3.0,5.0,,40.0,89.0,,,,,,,,,,,,,,,,,,,,
sean-thomas-erlington,Sean THOMAS ERLINGTON,RB,,,,,,,,,,,,,,,,10.0,1.0,1.0,,10.0,10.0,,,,,,7.0,13.0,1.0,26.0,,,6.0,1.0,1.0,,,,,,
simoni-lawrence,Simoni Lawrence,LB,,,1.0,5.0,5.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
steven-dunbar,Steven Dunbar,WR,,,,,,,,,,,,,,,,56.0,3.0,5.0,,3.0,75.0,,,,,,,,,,,,,,,,,,,,
taylor-bertolet,Taylor Bertolet,K,,,,,,,,,,,,,,,,,,,,,,76.0,1.0,1.0,23.0,76.0,,,,,,,12.0,,,5.0,4.0,55.0,12.0,,
ted-laurent,Ted Laurent,DT/DB,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tim-white,Tim White,WR,,,,,,,,,,,,,,,,13.0,4.0,5.0,,3.0,28.0,18.0,1.0,,,18.0,1.0,-1.0,,-1.0,,,,,,,,,,,
tunde-adeleke,Tunde Adeleke,DB,,,1.0,8.0,8.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ty-cranston,Ty Cranston,DB,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyquwan-glass,Tyquwan Glass,DB,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vernon-adams,Vernon Adams,QB,,,,,,,,26.0,17.0,2.0,,18.0,2.0,2.0,209.0,,,,,,,,,,,,6.0,7.0,,18.0,,,,,,,,,,,
william-stanback,William STANBACK,RB,,,,,,,,,,,,,,,,9.0,4.0,5.0,,16.0,24.0,,,,,,12.0,11.0,,59.0,,,,,,,,,,,
woody-baron,Woody Baron,DL/DB,,,1.0,2.0,2.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
