player_id,player_name,positions,def_int,def_lg,def_sack,def_solo,def_tot,def_yds,def_ydsl,pass_att,pass_cmp,pass_int,pass_lg,pass_loss,pass_sack,pass_td,pass_yds,recv_lg,recv_rec,recv_tar,recv_td,recv_yac,recv_yds,ret_lg,ret_num,ret_ret,ret_ryds,ret_yds,rush_att,rush_lg,rush_td,rush_yds,score_p,score_pts,score_r,score_tot,stat_fga,stat_fgm,stat_lg,stat_pts,stat_xpa,stat_xpm
mike-miller,Mike Miller,P,,,,,,,,,,,,,,,,9.0,1.0,1.0,,4.0,9.0,,,,,,,,,,,,,,,,,,,
naaman-roosevelt,Naaman Roosevelt,WR,,,,1.0,1.0,,,,,,,,,,,17.0,8.0,14.0,,28.0,93.0,,,,,,,,,,,,,,,,,,,
nic-demski,Nic DEMSKI,WR,,,,2.0,2.0,,,,,,,,,,,8.0,1.0,3.0,,1.0,8.0,,,,,,1.0,3.0,,3.0,,,,,,,,,,
nick-marshall,Nick Marshall,DB,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shaquelle-evans,Shaquelle Evans,WR,,,,,,,,,,,,,,,,23.0,6.0,6.0,1.0,14.0,81.0,,,,,,,,,,1.0,6.0,,1.0,,,,,,
solomon-elimimian,Solomon Elimimian,LB,,,,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
steven-richardson,Steven Richardson,DB/DL,,,1.0,2.0,2.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
william-powell,William Powell,RB,,,,,,,,,,,,,,,,16.0,4.0,5.0,,24.0,41.0,,,,,,8.0,15.0,,59.0,,,,,,,,,,
willie-jefferson,Willie JEFFERSON,DB/DE/DL,,,1.0,3.0,3.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winston-rose,Winston Rose,DB,1.0,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
