player_id,player_name,positions,assist_tackles,completions,fg_0_19,fg_20_29,fg_30_39,fg_40_49,fg_50plus,fg_att_game,fumble_rec_yards,fumbles_forced,fumbles_lost_game,fumbles_opp_rec,fumbles_own_rec,int_avg,int_long,int_tds,int_yards,interceptions_lost,interceptions_made,pass_attempts,passing_tds,passing_yards,pr_fc,punt_avg,punt_long,punt_tb,punt_yards,punts,punts_blocked,punts_in20,receiving_tds,receiving_yards,receptions,rush_attempts,rushing_tds,rushing_yards,solo_tackles,targets,xp_att_game
lawrence-pittman,Lawrence Pittman,RB,,,,,,,,,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,10.0,2.0,5.0,0.0,6.0,,3.0,
luis-perez,Luis Perez,QB,,17.0,,,,,,,,,,,,,,,,1.0,,31.0,0.0,160.0,,,,,,,,,,,,2.0,0.0,-3.0,,,
malachi-jones,Malachi Jones,WR,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,58.0,3.0,,,,1.0,5.0,
matt-simms,Matt Simms,QB,,28.0,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,3.0,,48.0,1.0,328.0,,,,,,,,,,,,2.0,0.0,27.0,,,
matthew-wells,Matthew Wells,LB/DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
max-redfield,Max Redfield,DB,1.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,31.0,,1.0,,,,,,,,,,,,,,,,,,2.0,,
montay-crockett,Montay Crockett,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,47.0,2.0,,,,,3.0,
nick-novak,Nick Novak,,,,0.0,1.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
quan-bray,Quan Bray,RB/WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,3.0,,1.0,
quinton-patton,Quinton Patton,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,58.0,4.0,,,,,5.0,
ricky-haley,Ricky Haley,DL/DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
seantavius-jones,Seantavius Jones,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,72.0,4.0,,,,,8.0,
shaheed-salmon,Shaheed Salmon,LB/DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
tj-barnes,T.J. Barnes,DL/DT/DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
tavaris-barnes,Tavaris Barnes,DL/DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
tobais-palmer,Tobais Palmer,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,31.0,2.0,,,,,2.0,
tracy-sprinkle,Tracy Sprinkle,DL/DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
trent-richardson,Trent Richardson,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,3.0,17.0,3.0,46.0,,5.0,
ty-isaac,Ty Isaac,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.0,1.0,1.0,0.0,3.0,,1.0,
tyson-graham-jr,Tyson Graham Jr.,LB/OLB/DB,4.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,10.0,,
wes-saxton,Wes Saxton,TE/WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,25.0,3.0,,,,,5.0,
weslye-saunders,Weslye Saunders,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,3.0,
younghoe-koo,Younghoe Koo,PK,,,0.0,1.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
