player_id,player_name,positions,assist_tackles,completions,fg_0_19,fg_20_29,fg_30_39,fg_40_49,fg_50plus,fg_att_game,fumble_rec_yards,fumbles_forced,fumbles_lost_game,fumbles_opp_rec,fumbles_own_rec,int_avg,int_long,int_tds,int_yards,interceptions_lost,interceptions_made,pass_attempts,passing_tds,passing_yards,pr_fc,punt_avg,punt_long,punt_tb,punt_yards,punts,punts_blocked,punts_in20,receiving_tds,receiving_yards,receptions,rush_attempts,rushing_tds,rushing_yards,solo_tackles,targets,xp_att_game
channing-stribling,Channing Stribling,CB/DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
charles-james,Charles James,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,7.0,,
colton-jumper,Colton Jumper,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,5.0,,
corey-vereen,Corey Vereen,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
cutrer-jeremy,"Cutrer, Jeremy",DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
demarquis-gates,DeMarquis Gates,LB/DB,3.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,5.0,,
dean-david,"Dean, David",DT/DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
denard-robinson,Denard Robinson,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.0,1.0,1.0,0.0,-6.0,,3.0,
des-lawrence,Des Lawrence,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
donahue-dylan,"Donahue, Dylan",LB/DB,3.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
folston-tarean,"Folston, Tarean",RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,23.0,6.0,11.0,1.0,83.0,,6.0,
freddie-bishop,Freddie Bishop,DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
gause-quentin,"Gause, Quentin",LB/DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
grant-doran,"Grant, Doran",DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
greg-gilmore,Greg Gilmore,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
horn-reece,"Horn, Reece",WR,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.0,29.0,1.0,,,,,4.0,
howard-alton,"Howard, Alton",WR,,,,,,,,,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,9.0,1.0,,,,,3.0,
jamichael-winston,JaMichael Winston,DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
jones-jt,"Jones, J.T.",DL/DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
jones-malachi,"Jones, Malachi",WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,31.0,2.0,,,,,5.0,
jones-seantavius,"Jones, Seantavius",WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,89.0,5.0,,,,,6.0,
justin-martin,Justin Martin,DB,0.0,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
keshun-freeman,KeShun Freeman,DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
keith-towbridge,Keith Towbridge,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,56.0,4.0,,,,,4.0,
louis-young,Louis Young,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
luc-jeff,"Luc, Jeff",DL/DB,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
lucien-devin,"Lucien, Devin",WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,19.0,1.0,,,,,1.0,
montay-crockett,Montay Crockett,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,3.0,,,
montori-hughes,Montori Hughes,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
phillips-ervin,"Phillips, Ervin",WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,23.0,3.0,,,,,5.0,
quick-james,"Quick, James",WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,5.0,,3.0,
radcliff-brandon,"Radcliff, Brandon",RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16.0,3.0,11.0,0.0,31.0,,3.0,
ryan-winslow,Ryan Winslow,,,,,,,,,,,,,,,,,,,,,,,,,49.3,57.0,0.0,296.0,6.0,0.0,2.0,,,,,,,,,
sheppard-gerrard,"Sheppard, Gerrard",WR,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,1.0,2.0,
simmons-antonio,"Simmons, Antonio",DE/DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
sprinkle-tracy,"Sprinkle, Tracy",DL/DB,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
stacy-zac,"Stacy, Zac",RB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,45.0,2.0,13.0,2.0,41.0,1.0,2.0,
tj-barnes,T.J. Barnes,DL/DT/DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
terrell-bonds,Terrell Bonds,CB/DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
terrence-magee,Terrence Magee,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,22.0,2.0,5.0,0.0,12.0,,2.0,
thomas-justin,"Thomas, Justin",WR,0.0,,,,,,,,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,2.0,,,,,,,,,,,1.0,0.0,0.0,1.0,,
tull-davis,"Tull, Davis",DL/DB,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
tyson-graham-jr,Tyson Graham Jr.,LB/OLB/DB,2.0,,,,,,,,0.0,0.0,0.0,0.0,1.0,14.0,14.0,0.0,14.0,,1.0,,,,,,,,,,,,,,,,,,4.0,,
younghoe-koo,Younghoe Koo,PK,,,0.0,1.0,2.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
zach-mettenberger,Zach Mettenberger,RB,,9.0,,,,,,,,,,,,,,,,1.0,,17.0,0.0,181.0,,,,,,,,,,,,2.0,1.0,3.0,,,
