player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,defensive_tfl,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kicking_pat_pct,kr_avg,kr_tds,kr_yards,pass_attempts,pass_completions,pass_long,pass_yards_per_attempt,passing_2pt,passing_rate,passing_sacks,passing_td_pass,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_2pt,receiving_fum,receiving_tds,receiving_yards,receptions,returning_intr_td,rush_avg,rush_long,rushing_2pt,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,tackles
evan-byrd,Evan Byrd,K,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,2.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isaiah-mcfarland,Isaiah McFarland,,0.0,,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0
jalen-jackson,Jalen Jackson,RB,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,1.0,,,,,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,2.0
jarvai-flowers,Jarvai Flowers,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,30.0,0.0,0.0,2.0,108.0,8.0,,,,,,,,,,
justin-sykes,Justin Sykes,P,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
khai-west,Khai West,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0
khris-walton,Khris Walton,,2.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0
lorenzo-jones-jr,Lorenzo Jones Jr.,,2.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
malik-henry,Malik Henry,WR,,588.0,,,,,,,,,,,,0.0,,,,,,,,,34.0,20.0,30.0,13.0,0.0,122.0,1.0,5.0,259.0,0.0,,,,,,,,,,,,,,,,,
markus-smith,Markus Smith,,2.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0
michael-white,Michael White,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
miyan-williams,Miyan Williams,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,9.0,0.0,4.0,0.0,0.0,20.0,,
morris-joseph-jr,Morris Joseph Jr.,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0
oscar-roden,Oscar Roden,K,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,3.0,8.0,375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
ricky-weaver,Ricky Weaver,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7.0,0.0,10.0,0.0,2.0,27.0,,
sam-castronova,Sam Castronova,QB,,364.0,,,,,,,,,,,,2.0,,,,,,,,,33.0,12.0,23.0,21.0,0.0,79.0,2.0,4.0,255.0,0.0,,,,,,,,,1.0,2.0,0.0,3.0,0.0,1.0,2.0,,
seth-robertson,Seth Robertson,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
shahuan-williams,Sha'huan Williams,DL,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0
trevante-long,Trevante Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,8.0,0.0,0.0,1.0,17.0,4.0,,,,,,,,,,
vance-bennett,Vance Bennett,WR,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,3.0,,,,,27.0,1.0,83.0,,,,,,,,,,,7.0,7.0,0.0,0.0,0.0,7.0,1.0,0.0,,,,,,,,0.0,2.0
vaughn-pemberton,Vaughn Pemberton,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,1.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,7.0
