player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,defensive_tfl,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kicking_pat_pct,kr_avg,kr_tds,kr_yards,pass_attempts,pass_completions,pass_long,pass_yards_per_attempt,passing_2pt,passing_rate,passing_sacks,passing_td_pass,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_2pt,receiving_fum,receiving_tds,receiving_yards,receptions,returning_intr_td,rush_avg,rush_long,rushing_2pt,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,tackles
joe-powell,Joe Powell,DB/LB/SAF,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0
jordan-gandy,Jordan Gandy,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,44.0,0.0,0.0,1.0,127.0,7.0,,,,,,,,,,
malik-honeycutt,Malik Honeycutt,WR,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,10.0,20.0,0.0,0.0,2.0,113.0,11.0,,,,,,,,,0.0,2.0
mike-lee,Mike Lee,DB,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0
noah-buttiglieri,Noah Buttiglieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,3.0,0.0,1.0,1.0,,
omari-alexander,Omari Alexander,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0
roderick-perry-ii,Roderick Perry II,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0
shae-spencer,Shae Spencer,,,485.0,,,,,,,,,,,,0.0,,,,,,,,,33.0,16.0,37.0,14.0,0.0,100.0,0.0,3.0,219.0,0.0,,,,,,,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,,
shiloh-flanagan,Shiloh Flanagan,WR,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0
siasoi-finau,Siasoi Finau,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0
sidney-houston-jr,Sidney Houston Jr.,DL,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7.0
torrence-williams,Torrence Williams,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0
trae-meadows,Trae Meadows,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0
tyler-kulka,Tyler Kulka,QB,,657.0,,,,,,,,,,,,0.0,,,,,,,,,35.0,23.0,44.0,12.0,0.0,128.0,0.0,4.0,279.0,0.0,,,,,,,,,,,,,,,,,
