player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,defensive_tfl,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kicking_pat_pct,kr_avg,kr_tds,kr_yards,pass_attempts,pass_completions,pass_long,pass_yards_per_attempt,passing_2pt,passing_rate,passing_sacks,passing_td_pass,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_2pt,receiving_fum,receiving_tds,receiving_yards,receptions,returning_intr_td,rush_avg,rush_long,rushing_2pt,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,tackles
shae-spencer,Shae Spencer,,,789.0,,,,,,,,,,,,0.0,,,,,,,,,19.0,15.0,45.0,19.0,0.0,158.0,0.0,7.0,281.0,0.0,,,,,,,,,0.0,0.0,0.0,4.0,0.0,2.0,1.0,,
shijuan-rogers,Shijuan Rogers,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0
shiloh-flanagan,Shiloh Flanagan,WR,0.0,,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,11.0,13.0,0.0,0.0,1.0,21.0,2.0,,,,,,,,,0.0,2.0
siasoi-finau,Siasoi Finau,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0
sidney-houston-jr,Sidney Houston Jr.,DL,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0
simeon-burns,Simeon Burns,DB,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,1.0,,,,,10.0,0.0,10.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,5.0
tajae-brooks,Tajae Brooks,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,28.0,0.0,0.0,0.0,100.0,9.0,,,,,,,,,,
trayvon-watson,Trayvon Watson,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0
tyler-kennedy,Tyler Kennedy,WR,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,4.0,,,,,23.0,0.0,93.0,,,,,,,,,,,23.0,26.0,0.0,0.0,1.0,45.0,2.0,0.0,,,,,,,,0.0,4.0
victor-smith-iii,Victor Smith III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,0.0,0.0,0.0,6.0,1.0,,,,,,,,,,
