player_id,player_name,positions,def_int,def_lg,def_sack,def_solo,def_tot,def_yds,def_ydsl,pass_att,pass_cmp,pass_int,pass_lg,pass_loss,pass_sack,pass_td,pass_yds,recv_lg,recv_rec,recv_tar,recv_td,recv_yac,recv_yds,ret_lg,ret_num,ret_ret,ret_ryds,ret_yds,rush_att,rush_lg,rush_td,rush_yds,score_conv,score_p,score_pts,score_r,score_tot,stat_fga,stat_fgm,stat_lg,stat_pts,stat_xpa,stat_xpm
marcell-young,Marcell Young,DB,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maurice-mcknight,Maurice McKnight,DB,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mike-reilly,Mike Reilly,QB,,,,,,,,30.0,22.0,2.0,,6.0,1.0,3.0,326.0,,,,,,,,,,,,8.0,9.0,1.0,15.0,,,6.0,1.0,1.0,,,,,,
monshadrik-hunter,Monshadrik Hunter,DB,1.0,28.0,,4.0,4.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
natey-adjei,Natey Adjei,WR,,,,,,,,,,,,,,,,,2.0,2.0,1.0,5.0,25.0,,,,,,,,,,,1.0,6.0,,1.0,,,,,,
nathaniel-behar,Nathaniel Behar,WR,,,,,,,,,,,,,,,,18.0,2.0,4.0,,14.0,26.0,,,,,,,,,,,,,,,,,,,,
odell-willis,Odell Willis,DE/DB,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
otha-foster,Otha Foster,DB/LB,,,,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ricky-collins,Ricky Collins,WR,,,,1.0,1.0,,,,,,,,,,,34.0,2.0,5.0,,6.0,37.0,,,,,,,,,,,,,,,,,,,,
sam-giguere,Sam Giguere,WR,,,,,,,,,,,,,,,,,,,,,,17.0,1.0,,,17.0,,,,,,,,,,,,,,,
sean-whyte,Sean WHYTE,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,1.0,1.0,24.0,5.0,3.0,2.0
shaquille-johnson,Shaquille Johnson,WR,,,,,,,,,,,,,,,,11.0,1.0,3.0,,4.0,11.0,,,,,,,,,,,,,,,,,,,,
solomon-elimimian,Solomon Elimimian,LB,,,,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tj-lee,T.J. Lee,DB,1.0,28.0,,4.0,4.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ty-long,Ty Long,K,,,,,,,,,,,,,,,,,,,,,,72.0,3.0,3.0,54.0,203.0,,,,,,,10.0,,,2.0,2.0,39.0,8.0,2.0,2.0
winston-rose,Winston Rose,DB,1.0,27.0,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
