game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,stalls,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-07-22-TOR-PHI,2023-07-22,2023,13,AUDL,TORONTO RUSH,PHILADELPHIA PHOENIX,0.0,,,,0.0,,0.0,0.0,,,,,
2024-05-04-TOR-BOS,2024-05-04,2024,2,UFA,rush,glory,3.0,0.0,,,0.0,3.0,,,,,0.0,136.0,206.0
2024-05-11-MTL-TOR,2024-05-11,2024,3,UFA,royal,rush,3.0,0.0,,,1.0,0.0,,,,,0.0,81.0,200.0
2024-05-25-PIT-TOR,2024-05-25,2024,6,UFA,thunderbirds,rush,3.0,0.0,,,0.0,1.0,,,,,0.0,207.0,189.0
2024-05-31-TOR-DC,2024-05-31,2024,6,UFA,rush,breeze,4.0,0.0,,,0.0,1.0,,,,,1.0,204.0,274.0
2024-06-01-TOR-PHI,2024-06-01,2024,6,UFA,rush,phoenix,2.0,0.0,,,0.0,1.0,,,,,2.0,111.0,91.0
2024-06-08-TOR-MTL,2024-06-08,2024,7,UFA,rush,royal,2.0,0.0,,,0.0,3.0,,,,,1.0,98.0,84.0
2024-06-15-DC-TOR,2024-06-15,2024,8,UFA,breeze,rush,3.0,0.0,,,1.0,0.0,,,,,1.0,69.0,189.0
2024-06-21-TOR-NY,2024-06-21,2024,9,UFA,rush,empire,3.0,0.0,,,0.0,0.0,,,,,1.0,208.0,259.0
2024-06-22-TOR-BOS,2024-06-22,2024,9,UFA,rush,glory,2.0,0.0,,,0.0,0.0,,,,,1.0,111.0,145.0
2024-06-29-PHI-TOR,2024-06-29,2024,10,UFA,phoenix,rush,1.0,0.0,,,0.0,2.0,,,,,1.0,134.0,163.0
2024-07-19-MTL-TOR,2024-07-19,2024,13,UFA,royal,rush,1.0,1.0,,,0.0,1.0,,,,,1.0,145.0,128.0
2024-07-20-BOS-TOR,2024-07-20,2024,13,UFA,glory,rush,3.0,0.0,,,1.0,0.0,,,,,0.0,139.0,204.0
2025-05-03-TOR-DC,2025-05-03,2025,2,UFA,rush,breeze,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2025-05-04-TOR-PHI,2025-05-04,2025,2,UFA,rush,phoenix,0.0,0.0,,,0.0,0.0,,,,,0.0,41.0,79.0
2025-05-10-PHI-TOR,2025-05-10,2025,3,UFA,phoenix,rush,1.0,0.0,,,0.0,1.0,,,,,1.0,105.0,229.0
2025-05-30-DC-TOR,2025-05-30,2025,6,UFA,breeze,rush,2.0,0.0,,,0.0,1.0,,,,,1.0,57.0,201.0
2025-06-01-NY-TOR,2025-06-01,2025,6,UFA,empire,rush,2.0,0.0,,,0.0,1.0,,,,,0.0,71.0,145.0
2025-06-07-MTL-TOR,2025-06-07,2025,7,UFA,royal,rush,2.0,0.0,,,0.0,0.0,,,,,1.0,74.0,192.0
2025-06-15-BOS-TOR,2025-06-15,2025,8,UFA,glory,rush,3.0,0.0,,,0.0,1.0,,,,,1.0,186.0,283.0
2025-06-20-TOR-NY,2025-06-20,2025,9,UFA,rush,empire,4.0,0.0,,,0.0,0.0,,,,,1.0,126.0,178.0
2025-06-21-TOR-BOS,2025-06-21,2025,9,UFA,rush,glory,2.0,0.0,,,0.0,0.0,,,,,1.0,79.0,216.0
2025-06-28-PIT-TOR,2025-06-28,2025,10,UFA,thunderbirds,rush,4.0,1.0,,,0.0,0.0,,,,,1.0,-16.0,308.0
2025-07-04-TOR-MTL,2025-07-04,2025,11,UFA,rush,royal,2.0,0.0,,,0.0,0.0,,,,,2.0,69.0,112.0
2025-07-19-TOR-MTL,2025-07-19,2025,13,UFA,rush,royal,2.0,0.0,,,1.0,2.0,,,,,2.0,120.0,132.0
2026-05-01-TOR-NY,2026-05-01,2026,2,UFA,rush,empire,1.0,0.0,,,0.0,0.0,,,,,1.0,41.0,204.0
2026-05-02-TOR-PHI,2026-05-02,2026,2,UFA,rush,phoenix,2.0,0.0,,,0.0,2.0,,,,,0.0,157.0,140.0
2026-05-09-MTL-TOR,2026-05-09,2026,3,UFA,royal,rush,1.0,0.0,,,0.0,0.0,,,,,0.0,62.0,200.0
