game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202508010CHI,2025-08-01,2025,1,WNBA,GSV,CHI,3.0,2.0,4.0,0.583,12.0,7.0,2.0,0.5,2.0,1.0,30.3,4.0,,15.0,8.0,,1.0
WNBA_202508030CHI,2025-08-03,2025,1,WNBA,PHO,CHI,2.0,2.0,10.0,0.636,11.0,7.0,2.0,0.5,2.0,1.0,20.8,5.0,8.0,15.0,15.0,1.0,
WNBA_202508050CHI,2025-08-05,2025,1,WNBA,WAS,CHI,2.0,,8.0,0.636,11.0,7.0,1.0,1.0,4.0,4.0,36.31666666666667,2.0,14.0,18.0,10.0,1.0,2.0
WNBA_202508070CHI,2025-08-07,2025,1,WNBA,ATL,CHI,1.0,1.0,3.0,0.273,11.0,3.0,2.0,1.0,2.0,2.0,27.133333333333333,1.0,-15.0,8.0,4.0,1.0,3.0
WNBA_202508090IND,2025-08-09,2025,1,WNBA,CHI,IND,2.0,1.0,5.0,0.333,12.0,4.0,,,,,30.616666666666667,4.0,-14.0,8.0,9.0,1.0,2.0
WNBA_202508130CON,2025-08-13,2025,1,WNBA,CHI,CON,3.0,2.0,9.0,0.417,12.0,5.0,1.0,0.667,3.0,2.0,28.466666666666665,6.0,-10.0,12.0,15.0,,2.0
WNBA_202508150CHI,2025-08-15,2025,1,WNBA,GSV,CHI,4.0,2.0,1.0,0.417,12.0,5.0,,,,,29.033333333333335,4.0,-24.0,10.0,5.0,,1.0
WNBA_202508190CHI,2025-08-19,2025,1,WNBA,SEA,CHI,4.0,2.0,6.0,0.364,11.0,4.0,2.0,0.667,3.0,2.0,27.766666666666666,3.0,-5.0,10.0,9.0,2.0,
WNBA_202508210NYL,2025-08-21,2025,1,WNBA,CHI,NYL,1.0,,4.0,0.375,8.0,3.0,,1.0,2.0,2.0,16.45,3.0,-2.0,8.0,7.0,2.0,2.0
WNBA_202508230CHI,2025-08-23,2025,1,WNBA,CON,CHI,1.0,1.0,,0.5,4.0,2.0,,,,,14.866666666666667,1.0,7.0,4.0,1.0,1.0,
WNBA_202508250CHI,2025-08-25,2025,1,WNBA,LVA,CHI,,,4.0,1.0,3.0,3.0,1.0,,,,15.833333333333334,1.0,-14.0,6.0,5.0,,2.0
WNBA_202508280PHO,2025-08-28,2025,1,WNBA,CHI,PHO,1.0,,1.0,,3.0,,1.0,1.0,2.0,2.0,13.416666666666666,1.0,-1.0,2.0,2.0,,
WNBA_202508300SEA,2025-08-30,2025,1,WNBA,CHI,SEA,1.0,,1.0,0.8,5.0,4.0,2.0,0.5,2.0,1.0,15.533333333333333,3.0,-4.0,9.0,4.0,1.0,1.0
WNBA_202509030CHI,2025-09-03,2025,1,WNBA,CON,CHI,2.0,1.0,,0.714,7.0,5.0,2.0,,,,17.766666666666666,1.0,8.0,10.0,1.0,1.0,2.0
WNBA_202509050IND,2025-09-05,2025,1,WNBA,CHI,IND,4.0,1.0,11.0,0.8,5.0,4.0,1.0,0.625,8.0,5.0,32.166666666666664,,-18.0,13.0,11.0,,3.0
WNBA_202509070LVA,2025-09-07,2025,1,WNBA,CHI,LVA,3.0,2.0,4.0,0.455,11.0,5.0,1.0,,,,23.75,3.0,-10.0,10.0,7.0,2.0,4.0
WNBA_202509090LVA,2025-09-09,2025,1,WNBA,CHI,LVA,1.0,,2.0,0.5,4.0,2.0,2.0,,,,11.3,2.0,-3.0,4.0,4.0,,
