game_id,date,season,week,league,away,home,interceptions_made,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks,tackles
SYNTHETIC_CFL_2023_W14_WPG,2023-09-09,2023,14,CFL,SSK,WPG,,1.0,57.0,4.0,0.0,154.0,,
SYNTHETIC_CFL_2023_W15_WPG,2023-09-16,2023,15,CFL,WPG,HAM,0.0,0.0,0.0,0.0,0.0,46.0,0.0,2.0
SYNTHETIC_CFL_2023_W17_WPG,2023-09-29,2023,17,CFL,TOR,WPG,,1.0,12.0,2.0,0.0,169.0,,
SYNTHETIC_CFL_2023_W18_WPG,2023-10-06,2023,18,CFL,WPG,BC,0.0,0.0,85.0,8.0,1.0,67.0,0.0,1.0
SYNTHETIC_CFL_2023_W20_WPG,2023-10-21,2023,20,CFL,EDM,WPG,,0.0,17.0,1.0,2.0,72.0,,
SYNTHETIC_CFL_2023_W21_WPG,2023-10-27,2023,21,CFL,WPG,CGY,,0.0,0.0,0.0,0.0,36.0,,
SYNTHETIC_CFL_2024_W1_WPG,2024-05-20,2024,1,CFL,WPG,SSK,,0.0,17.0,3.0,0.0,38.0,,
SYNTHETIC_CFL_2024_W3_WPG,2024-06-21,2024,3,CFL,BC,WPG,,,,,0.0,64.0,,
SYNTHETIC_CFL_2024_W4_WPG,2024-06-29,2024,4,CFL,WPG,CGY,,0.0,37.0,5.0,0.0,26.0,,
SYNTHETIC_CFL_2024_W5_WPG,2024-07-05,2024,5,CFL,OTT,WPG,,0.0,37.0,5.0,0.0,129.0,,
SYNTHETIC_CFL_2024_W6_WPG,2024-07-12,2024,6,CFL,CGY,WPG,,0.0,0.0,0.0,0.0,109.0,,
SYNTHETIC_CFL_2024_W7_WPG,2024-07-19,2024,7,CFL,WPG,SSK,,0.0,80.0,9.0,0.0,49.0,,
SYNTHETIC_CFL_2024_W8_WPG,2024-07-27,2024,8,CFL,WPG,TOR,,0.0,51.0,6.0,0.0,96.0,,
SYNTHETIC_CFL_2024_W9_WPG,2024-08-01,2024,9,CFL,BC,WPG,,0.0,42.0,4.0,0.0,100.0,,
SYNTHETIC_CFL_2024_W11_WPG,2024-08-18,2024,11,CFL,WPG,BC,,0.0,24.0,4.0,0.0,78.0,,
SYNTHETIC_CFL_2024_W12_WPG,2024-08-23,2024,12,CFL,HAM,WPG,,0.0,8.0,1.0,0.0,120.0,,
SYNTHETIC_CFL_2024_W13_WPG,2024-09-01,2024,13,CFL,WPG,SSK,,0.0,9.0,1.0,0.0,42.0,,
SYNTHETIC_CFL_2024_W14_WPG,2024-09-07,2024,14,CFL,SSK,WPG,,0.0,60.0,6.0,0.0,43.0,,
SYNTHETIC_CFL_2024_W16_WPG,2024-09-21,2024,16,CFL,WPG,EDM,,0.0,11.0,2.0,2.0,127.0,,
SYNTHETIC_CFL_2024_W17_WPG,2024-09-27,2024,17,CFL,EDM,WPG,,1.0,33.0,1.0,0.0,86.0,,
SYNTHETIC_CFL_2024_W18_WPG,2024-10-04,2024,18,CFL,WPG,HAM,,0.0,15.0,1.0,1.0,147.0,,
SYNTHETIC_CFL_2024_W19_WPG,2024-10-11,2024,19,CFL,TOR,WPG,,0.0,41.0,6.0,0.0,64.0,,
SYNTHETIC_CFL_2024_W21_WPG,2024-10-26,2024,21,CFL,WPG,MTL,,0.0,11.0,3.0,0.0,35.0,,
SYNTHETIC_CFL_2025_W2_WPG,2025-06-12,2025,2,CFL,BC,WPG,,,,,0.0,49.0,,
SYNTHETIC_CFL_2025_W5_WPG,2025-07-03,2025,5,CFL,WPG,CGY,,0.0,51.0,6.0,0.0,61.0,,
SYNTHETIC_CFL_2025_W7_WPG,2025-07-18,2025,7,CFL,CGY,WPG,,0.0,40.0,5.0,0.0,68.0,,
SYNTHETIC_CFL_2025_W8_WPG,2025-07-26,2025,8,CFL,WPG,TOR,,0.0,38.0,2.0,0.0,82.0,,
SYNTHETIC_CFL_2025_W9_WPG,2025-08-01,2025,9,CFL,TOR,WPG,,0.0,19.0,1.0,0.0,50.0,,
SYNTHETIC_CFL_2025_W10_WPG,2025-08-09,2025,10,CFL,WPG,CGY,,0.0,100.0,9.0,0.0,68.0,,
SYNTHETIC_CFL_2025_W11_WPG,2025-08-14,2025,11,CFL,OTT,WPG,,0.0,29.0,4.0,1.0,35.0,,
SYNTHETIC_CFL_2025_W12_WPG,2025-08-21,2025,12,CFL,WPG,MTL,,0.0,73.0,9.0,1.0,137.0,,
SYNTHETIC_CFL_2025_W13_WPG,2025-08-31,2025,13,CFL,WPG,SSK,,0.0,30.0,5.0,1.0,24.0,,
SYNTHETIC_CFL_2025_W14_WPG,2025-09-06,2025,14,CFL,SSK,WPG,,0.0,19.0,2.0,0.0,83.0,,
SYNTHETIC_CFL_2025_W15_WPG,2025-09-12,2025,15,CFL,WPG,HAM,,0.0,35.0,4.0,0.0,116.0,,
SYNTHETIC_CFL_2025_W16_WPG,2025-09-20,2025,16,CFL,WPG,OTT,,,,,,100.0,,
SYNTHETIC_CFL_2025_W17_WPG,2025-09-27,2025,17,CFL,HAM,WPG,,0.0,53.0,4.0,0.0,98.0,,
SYNTHETIC_CFL_2025_W19_WPG,2025-10-11,2025,19,CFL,WPG,EDM,,0.0,30.0,7.0,0.0,117.0,,
SYNTHETIC_CFL_2025_W20_WPG,2025-10-17,2025,20,CFL,SSK,WPG,,0.0,29.0,3.0,0.0,75.0,,
