game_id,date,season,week,league,away,home,interceptions_made,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks,tackles
SYNTHETIC_CFL_2024_W4_CGY,2024-06-29,2024,4,CFL,WPG,CGY,,0.0,17.0,2.0,0.0,51.0,,
SYNTHETIC_CFL_2024_W6_CGY,2024-07-12,2024,6,CFL,CGY,WPG,,0.0,9.0,2.0,0.0,131.0,,
SYNTHETIC_CFL_2024_W7_CGY,2024-07-21,2024,7,CFL,BC,CGY,,0.0,33.0,3.0,0.0,48.0,,
SYNTHETIC_CFL_2024_W8_CGY,2024-07-26,2024,8,CFL,CGY,OTT,,0.0,57.0,5.0,0.0,43.0,,
SYNTHETIC_CFL_2024_W14_CGY,2024-09-07,2024,14,CFL,CGY,EDM,,0.0,30.0,2.0,0.0,65.0,,
SYNTHETIC_CFL_2024_W15_CGY,2024-09-14,2024,15,CFL,MTL,CGY,,0.0,2.0,4.0,0.0,122.0,,
SYNTHETIC_CFL_2024_W16_CGY,2024-09-20,2024,16,CFL,SSK,CGY,,0.0,9.0,1.0,1.0,74.0,,
SYNTHETIC_CFL_2024_W18_CGY,2024-10-04,2024,18,CFL,CGY,BC,,,,,0.0,16.0,,
SYNTHETIC_CFL_2024_W19_CGY,2024-10-12,2024,19,CFL,EDM,CGY,,0.0,12.0,1.0,0.0,36.0,,
SYNTHETIC_CFL_2024_W20_CGY,2024-10-18,2024,20,CFL,CGY,HAM,,0.0,4.0,1.0,0.0,76.0,,
SYNTHETIC_CFL_2024_W21_CGY,2024-10-26,2024,21,CFL,CGY,SSK,,0.0,36.0,2.0,0.0,128.0,,
SYNTHETIC_CFL_2025_W1_CGY,2025-06-07,2025,1,CFL,HAM,CGY,,0.0,30.0,3.0,3.0,94.0,,
SYNTHETIC_CFL_2025_W2_CGY,2025-06-14,2025,2,CFL,CGY,TOR,,0.0,0.0,0.0,1.0,28.0,,
SYNTHETIC_CFL_2025_W3_CGY,2025-06-21,2025,3,CFL,OTT,CGY,,0.0,27.0,4.0,0.0,96.0,,
SYNTHETIC_CFL_2025_W5_CGY,2025-07-03,2025,5,CFL,WPG,CGY,,0.0,5.0,1.0,1.0,93.0,,
SYNTHETIC_CFL_2025_W6_CGY,2025-07-11,2025,6,CFL,CGY,SSK,,0.0,9.0,3.0,0.0,85.0,,
SYNTHETIC_CFL_2025_W7_CGY,2025-07-18,2025,7,CFL,CGY,WPG,,0.0,15.0,1.0,0.0,70.0,,
SYNTHETIC_CFL_2025_W8_CGY,2025-07-24,2025,8,CFL,MTL,CGY,,0.0,0.0,0.0,2.0,78.0,,
SYNTHETIC_CFL_2025_W9_CGY,2025-07-31,2025,9,CFL,CGY,OTT,,0.0,0.0,0.0,0.0,11.0,,
SYNTHETIC_CFL_2025_W10_CGY,2025-08-09,2025,10,CFL,WPG,CGY,,0.0,0.0,1.0,0.0,105.0,,
SYNTHETIC_CFL_2025_W12_CGY,2025-08-23,2025,12,CFL,SSK,CGY,,0.0,27.0,3.0,1.0,78.0,,
SYNTHETIC_CFL_2025_W13_CGY,2025-09-01,2025,13,CFL,EDM,CGY,,0.0,6.0,1.0,0.0,106.0,,
SYNTHETIC_CFL_2025_W14_CGY,2025-09-06,2025,14,CFL,CGY,EDM,,0.0,27.0,1.0,0.0,38.0,,
SYNTHETIC_CFL_2025_W16_CGY,2025-09-19,2025,16,CFL,BC,CGY,,0.0,51.0,8.0,0.0,72.0,,
SYNTHETIC_CFL_2025_W17_CGY,2025-09-26,2025,17,CFL,CGY,MTL,,0.0,12.0,2.0,0.0,81.0,,
SYNTHETIC_CFL_2025_W18_CGY,2025-10-04,2025,18,CFL,CGY,BC,,0.0,18.0,2.0,0.0,85.0,,
SYNTHETIC_CFL_2025_W19_CGY,2025-10-11,2025,19,CFL,CGY,HAM,,,,,2.0,105.0,,
SYNTHETIC_CFL_2025_W20_CGY,2025-10-18,2025,20,CFL,TOR,CGY,,0.0,62.0,2.0,1.0,115.0,,
SYNTHETIC_CFL_2025_W21_CGY,2025-10-24,2025,21,CFL,CGY,EDM,,0.0,3.0,1.0,0.0,69.0,,
