game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,stalls,throwAttempts,throwaways,yardsReceived,yardsThrown
2024-05-03-HTX-ATX,2024-05-03,2024,2,UFA,havoc,sol,1.0,0.0,,,0.0,3.0,,,,,3.0,130.0,181.0
2024-05-11-ATX-DAL,2024-05-11,2024,3,UFA,sol,legion,1.0,0.0,,,0.0,2.0,,,,,1.0,66.0,305.0
2024-05-25-CHI-ATX,2024-05-25,2024,6,UFA,union,sol,0.0,0.0,,,2.0,1.0,,,,,0.0,24.0,94.0
2024-05-31-CAR-ATX,2024-05-31,2024,6,UFA,flyers,sol,1.0,0.0,,,1.0,1.0,,,,,3.0,64.0,168.0
2024-06-01-ATX-HTX,2024-06-01,2024,6,UFA,sol,havoc,1.0,1.0,,,0.0,0.0,,,,,3.0,56.0,257.0
2024-06-07-ATX-ATL,2024-06-07,2024,7,UFA,sol,hustle,2.0,0.0,,,0.0,4.0,,,,,2.0,127.0,217.0
2024-06-08-ATX-CAR,2024-06-08,2024,7,UFA,sol,flyers,0.0,0.0,,,0.0,2.0,,,,,1.0,135.0,162.0
2024-06-15-DAL-ATX,2024-06-15,2024,8,UFA,legion,sol,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2024-06-21-ATX-DAL,2024-06-21,2024,9,UFA,sol,legion,2.0,0.0,,,0.0,2.0,,,,,4.0,145.0,178.0
2024-06-29-ATL-ATX,2024-06-29,2024,10,UFA,hustle,sol,1.0,0.0,,,0.0,1.0,,,,,2.0,223.0,324.0
2024-07-06-HTX-ATX,2024-07-06,2024,11,UFA,havoc,sol,3.0,0.0,,,0.0,2.0,,,,,0.0,88.0,271.0
2024-07-20-ATX-DAL,2024-07-20,2024,13,UFA,sol,legion,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2026-04-25-ATL-ATX,2026-04-25,2026,1,UFA,hustle,sol,5.0,0.0,,,0.0,0.0,,,,,1.0,191.0,353.0
2026-05-02-ATX-HTX,2026-05-02,2026,2,UFA,sol,havoc,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2026-05-09-HTX-ATX,2026-05-09,2026,3,UFA,havoc,sol,2.0,0.0,,,0.0,3.0,,,,,1.0,103.0,167.0
2026-05-16-LV-ATX,2026-05-16,2026,4,UFA,bighorns,sol,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
