game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
2025-05-10-ATL-LA,2025-05-10,2025,3,UFA,hustle,aviators,4.0,1.0,,,0.0,2.0,,,,2.0,116.0,224.0
2025-05-03-CAR-ATL,2025-05-17,2025,4,UFA,flyers,hustle,5.0,0.0,,,0.0,2.0,,,,3.0,364.0,350.0
2025-05-17-CAR-ATL,2025-05-17,2025,4,UFA,flyers,hustle,2.0,0.0,,,1.0,2.0,,,,1.0,323.0,296.0
2025-05-24-SD-ATL,2025-05-24,2025,5,UFA,growlers,hustle,2.0,0.0,,,0.0,3.0,,,,2.0,241.0,422.0
2025-05-30-ATL-MIN,2025-05-30,2025,6,UFA,hustle,windchill,1.0,0.0,,,0.0,1.0,,,,2.0,65.0,308.0
2025-05-31-ATL-CHI,2025-05-31,2025,6,UFA,hustle,union,2.0,0.0,,,0.0,2.0,,,,2.0,220.0,177.0
2025-06-07-ATL-CAR,2025-06-07,2025,7,UFA,hustle,flyers,6.0,1.0,,,0.0,1.0,,,,0.0,273.0,345.0
2025-06-21-HTX-ATL,2025-06-21,2025,9,UFA,havoc,hustle,3.0,0.0,,,0.0,1.0,,,,0.0,170.0,239.0
2025-06-27-ATX-ATL,2025-06-27,2025,10,UFA,sol,hustle,1.0,0.0,,,0.0,3.0,,,,0.0,53.0,85.0
2025-07-12-ATL-CAR,2025-07-12,2025,12,UFA,hustle,flyers,4.0,1.0,,,0.0,2.0,,,,1.0,139.0,315.0
2026-04-24-ATL-HTX,2026-04-24,2026,1,UFA,hustle,havoc,2.0,1.0,,,0.0,4.0,,,,1.0,73.0,134.0
2026-04-25-ATL-ATX,2026-04-25,2026,1,UFA,hustle,sol,2.0,1.0,,,1.0,2.0,,,,0.0,221.0,340.0
