game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3a,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202505170IND,2025-05-17,2025,1,WNBA,CHI,IND,2.0,,3.0,,,1.0,,1.0,,,,5.683333333333334,,11.0,,3.0,,
WNBA_202505200IND,2025-05-20,2025,1,WNBA,ATL,IND,,1.0,,,,3.0,,2.0,0.5,2.0,1.0,8.916666666666666,,-1.0,1.0,,,1.0
WNBA_202505300IND,2025-05-30,2025,1,WNBA,CON,IND,,,,,,,,,,,,4.216666666666667,,-2.0,,,,
WNBA_202506030IND,2025-06-03,2025,1,WNBA,WAS,IND,,,,,,,,,,,,1.8,,-4.0,,,,1.0
WNBA_202506070CHI,2025-06-07,2025,1,WNBA,IND,CHI,1.0,,1.0,,0.5,2.0,1.0,,,,,6.216666666666667,1.0,-1.0,2.0,2.0,,1.0
WNBA_202506100ATL,2025-06-10,2025,1,WNBA,IND,ATL,,,1.0,,,,,,,,,1.3666666666666667,,1.0,,1.0,,
WNBA_202506140IND,2025-06-14,2025,1,WNBA,NYL,IND,,,,,,,,,,,,0.45,,,,,,
WNBA_202506170IND,2025-06-17,2025,1,WNBA,CON,IND,,,,,,,,,,,,1.9833333333333334,,-2.0,,,,
WNBA_202506190GSV,2025-06-19,2025,1,WNBA,IND,GSV,,,,,,,,,,,,0.48333333333333334,,,,,,
WNBA_202506220LVA,2025-06-22,2025,1,WNBA,IND,LVA,,,,,0.333,3.0,1.0,,,,,5.816666666666666,1.0,-4.0,2.0,1.0,,
WNBA_202506240SEA,2025-06-24,2025,1,WNBA,IND,SEA,,,,,,,,1.0,,,,8.166666666666666,,4.0,,,,1.0
WNBA_202506260IND,2025-06-26,2025,1,WNBA,LAS,IND,,,1.0,,,,,3.0,,,,4.016666666666667,,1.0,,1.0,,
WNBA_202507030IND,2025-07-03,2025,1,WNBA,LVA,IND,,,1.0,,,1.0,,,,,,4.0,,3.0,,1.0,,
WNBA_202507130IND,2025-07-13,2025,1,WNBA,DAL,IND,,,1.0,,,,,,,,,3.5166666666666666,2.0,-6.0,,3.0,,1.0
WNBA_202508070PHO,2025-08-07,2025,1,WNBA,IND,PHO,,1.0,2.0,,0.5,2.0,1.0,,,,,10.6,1.0,-11.0,2.0,3.0,1.0,
WNBA_202508090IND,2025-08-09,2025,1,WNBA,CHI,IND,2.0,2.0,1.0,,,,,,,,,8.333333333333334,1.0,-3.0,,2.0,,
WNBA_202508120IND,2025-08-12,2025,1,WNBA,DAL,IND,,,,,1.0,1.0,1.0,,,,,4.2,,,2.0,,1.0,
WNBA_202508170CON,2025-08-17,2025,1,WNBA,IND,CON,1.0,1.0,1.0,,,,,2.0,,,,13.85,,10.0,,1.0,,
WNBA_202508220IND,2025-08-22,2025,1,WNBA,MIN,IND,4.0,,4.0,,,,,2.0,,,,20.666666666666668,1.0,-6.0,,5.0,,1.0
WNBA_202508240MIN,2025-08-24,2025,1,WNBA,IND,MIN,,1.0,1.0,1.0,0.333,3.0,1.0,2.0,,,,12.55,,-1.0,2.0,1.0,,
WNBA_202508260IND,2025-08-26,2025,1,WNBA,SEA,IND,1.0,1.0,3.0,,0.333,3.0,1.0,2.0,1.0,2.0,2.0,18.45,1.0,-9.0,4.0,4.0,,
WNBA_202508290LAS,2025-08-29,2025,1,WNBA,IND,LAS,1.0,,2.0,,1.0,1.0,1.0,1.0,,,,13.15,1.0,,2.0,3.0,,
WNBA_202508310GSV,2025-08-31,2025,1,WNBA,IND,GSV,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,18.166666666666668,1.0,-16.0,2.0,2.0,,1.0
WNBA_202509020PHO,2025-09-02,2025,1,WNBA,IND,PHO,1.0,,1.0,,0.667,3.0,2.0,3.0,,,,18.783333333333335,5.0,4.0,4.0,6.0,,
WNBA_202509050IND,2025-09-05,2025,1,WNBA,CHI,IND,1.0,,4.0,,0.333,3.0,1.0,3.0,,,,17.716666666666665,1.0,6.0,2.0,5.0,,
WNBA_202509070WAS,2025-09-07,2025,1,WNBA,IND,WAS,,,,,0.333,3.0,1.0,,,2.0,,7.65,1.0,7.0,2.0,1.0,,1.0
WNBA_202509090IND,2025-09-09,2025,1,WNBA,MIN,IND,3.0,,4.0,,0.5,2.0,1.0,,0.5,2.0,1.0,11.883333333333333,1.0,5.0,3.0,5.0,,1.0
WNBA_202509140ATL,2025-09-14,2025,1,WNBA,IND,ATL,1.0,,3.0,,,2.0,,2.0,,,,12.066666666666666,2.0,-9.0,,5.0,1.0,
WNBA_202509160IND,2025-09-16,2025,1,WNBA,ATL,IND,1.0,1.0,6.0,,0.5,2.0,1.0,1.0,1.0,2.0,2.0,20.116666666666667,,10.0,4.0,6.0,2.0,2.0
WNBA_202509180ATL,2025-09-18,2025,1,WNBA,IND,ATL,2.0,2.0,1.0,,1.0,1.0,1.0,2.0,,,,18.116666666666667,4.0,,2.0,5.0,,1.0
WNBA_202509210LVA,2025-09-21,2025,1,WNBA,IND,LVA,,1.0,1.0,,0.75,4.0,3.0,,,,,23.416666666666668,1.0,10.0,6.0,2.0,,1.0
WNBA_202509230LVA,2025-09-23,2025,1,WNBA,IND,LVA,,,2.0,,,,,2.0,0.5,2.0,1.0,25.3,1.0,-28.0,1.0,3.0,1.0,2.0
WNBA_202509260IND,2025-09-26,2025,1,WNBA,LVA,IND,,,2.0,,1.0,1.0,1.0,1.0,,,,10.633333333333333,1.0,-3.0,2.0,3.0,1.0,1.0
WNBA_202509280IND,2025-09-28,2025,1,WNBA,LVA,IND,,,1.0,,1.0,1.0,1.0,,,,,9.433333333333334,,-2.0,2.0,1.0,1.0,
WNBA_202509300LVA,2025-09-30,2025,1,WNBA,IND,LVA,1.0,,3.0,,1.0,1.0,1.0,4.0,,,,23.433333333333334,,-5.0,2.0,3.0,1.0,
