game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
2024-05-04-TOR-BOS,2024-05-04,2024,2,UFA,rush,glory,0.0,2.0,,,0.0,0.0,,,,0.0,0.0,0.0
2024-05-11-MTL-TOR,2024-05-11,2024,3,UFA,royal,rush,0.0,0.0,,,0.0,0.0,,,,0.0,12.0,6.0
2024-05-25-PIT-TOR,2024-05-25,2024,6,UFA,thunderbirds,rush,0.0,1.0,,,0.0,3.0,,,,0.0,176.0,6.0
2024-05-31-TOR-DC,2024-05-31,2024,6,UFA,rush,breeze,0.0,2.0,,,0.0,1.0,,,,0.0,147.0,-14.0
2024-06-01-TOR-PHI,2024-06-01,2024,6,UFA,rush,phoenix,0.0,2.0,,,0.0,0.0,,,,1.0,22.0,10.0
2024-06-08-TOR-MTL,2024-06-08,2024,7,UFA,rush,royal,0.0,1.0,,,0.0,3.0,,,,0.0,127.0,-18.0
2024-06-15-DC-TOR,2024-06-15,2024,8,UFA,breeze,rush,1.0,2.0,,,0.0,0.0,,,,0.0,46.0,7.0
2024-06-21-TOR-NY,2024-06-21,2024,9,UFA,rush,empire,0.0,1.0,,,0.0,8.0,,,,1.0,254.0,20.0
2024-06-22-TOR-BOS,2024-06-22,2024,9,UFA,rush,glory,1.0,1.0,,,0.0,6.0,,,,1.0,239.0,28.0
2024-06-29-PHI-TOR,2024-06-29,2024,10,UFA,phoenix,rush,0.0,1.0,,,0.0,1.0,,,,0.0,88.0,19.0
2024-07-19-MTL-TOR,2024-07-19,2024,13,UFA,royal,rush,1.0,2.0,,,0.0,1.0,,,,0.0,42.0,59.0
2024-07-20-BOS-TOR,2024-07-20,2024,13,UFA,glory,rush,0.0,2.0,,,0.0,2.0,,,,1.0,135.0,-3.0
2025-05-03-TOR-DC,2025-05-03,2025,2,UFA,rush,breeze,0.0,1.0,,,0.0,0.0,,,,0.0,0.0,0.0
2025-05-04-TOR-PHI,2025-05-04,2025,2,UFA,rush,phoenix,1.0,0.0,,,0.0,0.0,,,,0.0,74.0,-4.0
2025-05-10-PHI-TOR,2025-05-10,2025,3,UFA,phoenix,rush,0.0,0.0,,,0.0,0.0,,,,1.0,38.0,20.0
2025-05-30-DC-TOR,2025-05-30,2025,6,UFA,breeze,rush,0.0,1.0,,,0.0,0.0,,,,0.0,16.0,2.0
2025-06-01-NY-TOR,2025-06-01,2025,6,UFA,empire,rush,0.0,1.0,,,0.0,0.0,,,,0.0,0.0,0.0
2025-06-07-MTL-TOR,2025-06-07,2025,7,UFA,royal,rush,2.0,0.0,,,0.0,2.0,,,,0.0,42.0,11.0
2025-06-15-BOS-TOR,2025-06-15,2025,8,UFA,glory,rush,0.0,0.0,,,0.0,0.0,,,,0.0,24.0,13.0
2025-06-20-TOR-NY,2025-06-20,2025,9,UFA,rush,empire,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2025-06-21-TOR-BOS,2025-06-21,2025,9,UFA,rush,glory,0.0,1.0,,,0.0,0.0,,,,0.0,14.0,54.0
2025-06-28-PIT-TOR,2025-06-28,2025,10,UFA,thunderbirds,rush,1.0,0.0,,,0.0,1.0,,,,1.0,75.0,15.0
2025-07-04-TOR-MTL,2025-07-04,2025,11,UFA,rush,royal,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2025-07-19-TOR-MTL,2025-07-19,2025,13,UFA,rush,royal,0.0,0.0,,,0.0,0.0,,,,0.0,19.0,13.0
