game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3a,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202206030SEA,2022-06-03,2022,1,WNBA,DAL,SEA,,,,,,,,,,,,1.6,,-3.0,,,,2.0
WNBA_202206050LVA,2022-06-05,2022,1,WNBA,DAL,LVA,,,,,,,,,,,,1.3333333333333333,,,,,,
WNBA_202206120DAL,2022-06-12,2022,1,WNBA,SEA,DAL,,,,,,,,,0.5,2.0,1.0,0.43333333333333335,,,1.0,,,
WNBA_202206190DAL,2022-06-19,2022,1,WNBA,LAS,DAL,,,,1.0,,1.0,,1.0,,,,4.333333333333333,,-13.0,,,,
WNBA_202206210ATL,2022-06-21,2022,1,WNBA,DAL,ATL,,,,,,,,2.0,1.0,2.0,2.0,2.7,1.0,-4.0,2.0,1.0,,
WNBA_202206230DAL,2022-06-23,2022,1,WNBA,IND,DAL,,,1.0,,0.75,4.0,3.0,3.0,,,,6.65,,,6.0,1.0,,3.0
WNBA_202206280MIN,2022-06-28,2022,1,WNBA,DAL,MIN,,,1.0,,,2.0,,1.0,1.0,4.0,4.0,9.166666666666666,,1.0,4.0,1.0,,
WNBA_202207240IND,2022-07-24,2022,1,WNBA,DAL,IND,1.0,,1.0,,0.5,2.0,1.0,3.0,1.0,1.0,1.0,9.883333333333333,,5.0,3.0,1.0,1.0,1.0
WNBA_202207280DAL,2022-07-28,2022,1,WNBA,WAS,DAL,,,,,1.0,1.0,1.0,,,,,3.3,,-7.0,2.0,,,
WNBA_202208100DAL,2022-08-10,2022,1,WNBA,NYL,DAL,,,,1.0,,2.0,,,,,,2.5,,,,,,
WNBA_202208140LAS,2022-08-14,2022,1,WNBA,DAL,LAS,1.0,,1.0,,0.6,5.0,3.0,4.0,0.333,3.0,1.0,10.0,1.0,-8.0,7.0,2.0,,3.0
